Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,Background
0.41 0.26,0.41 0.33,0.36 0.33,0.29 0.39,0.28 0.29,0.46 0.34,0.52 0.40,0.53 0.31,0.37 0.54,0.37 0.70,0.36 0.84,0.44 0.54,0.44 0.71,0.46 0.86,0.40 0.24,0.42 0.24,0.38 0.25,0.44 0.25
0.40 0.26,0.41 0.33,0.36 0.33,0.28 0.37,0.28 0.28,0.46 0.34,0.53 0.39,0.54 0.30,0.37 0.54,0.37 0.70,0.36 0.84,0.44 0.54,0.44 0.71,0.46 0.85,0.39 0.24,0.42 0.24,0.38 0.25,0.44 0.25
0.41 0.26,0.41 0.33,0.36 0.33,0.28 0.34,0.28 0.24,0.46 0.33,0.54 0.35,0.54 0.27,0.37 0.53,0.37 0.70,0.36 0.84,0.44 0.54,0.44 0.71,0.46 0.86,0.40 0.24,0.42 0.24,0.39 0.25,0.44 0.25
0.41 0.26,0.41 0.33,0.36 0.33,0.28 0.31,0.28 0.22,0.46 0.33,0.54 0.33,0.54 0.24,0.37 0.53,0.37 0.70,0.36 0.84,0.44 0.54,0.44 0.71,0.46 0.85,0.40 0.24,0.42 0.24,0.39 0.25,0.44 0.25
0.41 0.26,0.41 0.32,0.36 0.32,0.28 0.28,0.29 0.18,0.46 0.33,0.54 0.29,0.54 0.21,0.37 0.53,0.37 0.70,0.36 0.84,0.44 0.54,0.44 0.70,0.46 0.85,0.40 0.24,0.42 0.24,0.38 0.24,0.44 0.25
0.41 0.26,0.41 0.32,0.36 0.32,0.29 0.25,0.30 0.16,0.46 0.32,0.53 0.27,0.53 0.17,0.37 0.54,0.44 0.71,0.46 0.86,0.44 0.54,0.37 0.71,0.35 0.84,0.40 0.24,0.42 0.24,0.39 0.24,0.44 0.25
0.41 0.26,0.41 0.32,0.37 0.32,0.30 0.23,0.31 0.14,0.46 0.32,0.53 0.24,0.52 0.15,0.37 0.54,0.37 0.70,0.36 0.84,0.44 0.54,0.44 0.71,0.46 0.85,0.40 0.24,0.42 0.24,0.39 0.24,0.44 0.25
0.41 0.26,0.41 0.32,0.37 0.32,0.31 0.23,0.31 0.12,0.46 0.32,0.52 0.24,0.52 0.14,0.38 0.54,0.37 0.70,0.36 0.84,0.44 0.54,0.44 0.70,0.46 0.85,0.40 0.24,0.43 0.24,0.39 0.24,0.44 0.24
0.41 0.26,0.41 0.32,0.37 0.31,0.32 0.22,0.32 0.12,0.46 0.31,0.52 0.23,0.52 0.14,0.38 0.54,0.37 0.70,0.36 0.84,0.44 0.54,0.44 0.71,0.46 0.85,0.40 0.24,0.42 0.24,0.39 0.24,0.44 0.25
0.41 0.26,0.41 0.32,0.37 0.32,0.32 0.22,0.32 0.12,0.46 0.32,0.52 0.24,0.52 0.14,0.38 0.54,0.37 0.70,0.36 0.84,0.44 0.54,0.44 0.71,0.46 0.86,0.40 0.24,0.42 0.24,0.39 0.24,0.44 0.24
0.41 0.26,0.41 0.32,0.37 0.32,0.31 0.23,0.32 0.12,0.46 0.32,0.52 0.24,0.52 0.14,0.38 0.54,0.37 0.70,0.36 0.84,0.44 0.55,0.44 0.71,0.46 0.85,0.40 0.24,0.42 0.24,0.39 0.24,0.44 0.25
0.41 0.26,0.41 0.32,0.36 0.32,0.31 0.23,0.31 0.12,0.46 0.32,0.52 0.24,0.52 0.14,0.38 0.54,0.36 0.71,0.35 0.84,0.44 0.54,0.44 0.71,0.46 0.86,0.40 0.24,0.42 0.24,0.39 0.25,0.44 0.25
0.40 0.26,0.40 0.32,0.36 0.32,0.30 0.23,0.31 0.14,0.45 0.32,0.51 0.25,0.51 0.15,0.37 0.53,0.35 0.70,0.34 0.84,0.44 0.54,0.44 0.71,0.46 0.85,0.39 0.25,0.41 0.25,0.38 0.25,0.43 0.25
0.38 0.26,0.39 0.32,0.34 0.32,0.28 0.24,0.30 0.14,0.44 0.32,0.50 0.26,0.50 0.16,0.34 0.54,0.33 0.71,0.33 0.85,0.42 0.54,0.43 0.71,0.46 0.86,0.38 0.24,0.40 0.25,0.37 0.25,0.41 0.26
0.38 0.26,0.38 0.32,0.33 0.31,0.27 0.24,0.28 0.15,0.42 0.32,0.49 0.26,0.49 0.16,0.33 0.53,0.33 0.71,0.33 0.84,0.40 0.53,0.42 0.71,0.44 0.84,0.37 0.24,0.39 0.25,0.35 0.25,0.40 0.26
0.38 0.26,0.38 0.32,0.33 0.32,0.27 0.25,0.29 0.15,0.43 0.32,0.49 0.26,0.49 0.17,0.34 0.53,0.33 0.71,0.33 0.83,0.41 0.54,0.42 0.71,0.42 0.85,0.37 0.25,0.39 0.25,0.36 0.25,0.40 0.25
0.38 0.26,0.38 0.32,0.34 0.32,0.27 0.25,0.29 0.15,0.44 0.32,0.50 0.27,0.49 0.17,0.35 0.53,0.33 0.71,0.32 0.84,0.42 0.53,0.42 0.70,0.42 0.85,0.38 0.25,0.39 0.25,0.36 0.26,0.41 0.25
0.38 0.26,0.38 0.32,0.33 0.32,0.27 0.25,0.29 0.15,0.43 0.32,0.50 0.27,0.49 0.17,0.34 0.53,0.33 0.71,0.32 0.83,0.41 0.54,0.42 0.70,0.42 0.85,0.37 0.25,0.39 0.25,0.36 0.25,0.41 0.26
0.38 0.26,0.38 0.32,0.33 0.32,0.26 0.25,0.29 0.16,0.43 0.33,0.49 0.27,0.49 0.18,0.33 0.54,0.33 0.71,0.32 0.84,0.41 0.54,0.42 0.71,0.43 0.84,0.37 0.25,0.39 0.25,0.36 0.26,0.40 0.26
0.39 0.27,0.38 0.33,0.34 0.32,0.27 0.26,0.30 0.16,0.44 0.33,0.50 0.27,0.50 0.18,0.35 0.54,0.33 0.71,0.32 0.84,0.42 0.54,0.44 0.71,0.47 0.85,0.38 0.25,0.40 0.25,0.37 0.26,0.41 0.26
0.41 0.26,0.42 0.32,0.37 0.32,0.30 0.27,0.31 0.17,0.47 0.32,0.53 0.27,0.52 0.17,0.38 0.54,0.36 0.70,0.35 0.83,0.46 0.54,0.46 0.71,0.47 0.86,0.40 0.25,0.42 0.25,0.39 0.26,0.44 0.26
0.42 0.26,0.43 0.32,0.38 0.32,0.30 0.27,0.31 0.17,0.48 0.32,0.54 0.27,0.54 0.17,0.39 0.54,0.37 0.71,0.38 0.85,0.46 0.54,0.46 0.71,0.47 0.86,0.41 0.25,0.43 0.25,0.40 0.26,0.44 0.25
0.42 0.26,0.43 0.32,0.38 0.32,0.30 0.27,0.31 0.18,0.48 0.32,0.55 0.27,0.54 0.17,0.39 0.54,0.38 0.71,0.38 0.85,0.46 0.54,0.48 0.71,0.49 0.86,0.41 0.25,0.43 0.24,0.40 0.25,0.45 0.25
0.43 0.26,0.44 0.32,0.39 0.32,0.31 0.28,0.32 0.19,0.49 0.32,0.56 0.27,0.55 0.17,0.41 0.54,0.39 0.70,0.39 0.85,0.48 0.54,0.49 0.71,0.50 0.88,0.43 0.25,0.44 0.24,0.41 0.25,0.46 0.25
0.44 0.26,0.45 0.32,0.40 0.32,0.32 0.28,0.33 0.18,0.50 0.32,0.57 0.28,0.56 0.18,0.41 0.54,0.40 0.70,0.39 0.84,0.48 0.55,0.48 0.71,0.50 0.87,0.43 0.24,0.45 0.24,0.42 0.25,0.47 0.24
0.44 0.26,0.45 0.32,0.40 0.32,0.32 0.27,0.33 0.19,0.50 0.32,0.57 0.28,0.56 0.17,0.41 0.54,0.40 0.70,0.39 0.84,0.48 0.54,0.48 0.71,0.50 0.88,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.24
0.44 0.26,0.45 0.32,0.40 0.32,0.32 0.27,0.33 0.18,0.50 0.32,0.57 0.28,0.56 0.17,0.41 0.54,0.40 0.70,0.40 0.84,0.48 0.54,0.48 0.72,0.50 0.87,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.24
0.44 0.26,0.44 0.32,0.40 0.32,0.32 0.27,0.32 0.18,0.50 0.32,0.57 0.28,0.56 0.18,0.41 0.54,0.40 0.71,0.39 0.84,0.48 0.54,0.48 0.71,0.50 0.87,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.24
0.44 0.26,0.44 0.32,0.39 0.32,0.32 0.28,0.33 0.19,0.50 0.32,0.57 0.29,0.57 0.18,0.41 0.54,0.40 0.70,0.40 0.85,0.48 0.54,0.48 0.71,0.50 0.87,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.24
0.44 0.26,0.44 0.33,0.39 0.32,0.32 0.31,0.32 0.22,0.50 0.33,0.57 0.32,0.57 0.22,0.41 0.54,0.40 0.70,0.39 0.84,0.48 0.54,0.48 0.71,0.50 0.87,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.24
0.44 0.26,0.44 0.33,0.39 0.32,0.31 0.31,0.32 0.22,0.50 0.33,0.57 0.32,0.57 0.22,0.41 0.54,0.40 0.71,0.39 0.84,0.48 0.54,0.48 0.71,0.50 0.88,0.43 0.24,0.45 0.24,0.42 0.25,0.47 0.24
0.44 0.26,0.44 0.32,0.39 0.32,0.31 0.27,0.32 0.18,0.50 0.33,0.57 0.28,0.57 0.18,0.41 0.55,0.40 0.71,0.39 0.84,0.48 0.55,0.48 0.71,0.50 0.88,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.24
0.44 0.26,0.44 0.32,0.40 0.32,0.32 0.24,0.33 0.15,0.50 0.32,0.57 0.26,0.56 0.16,0.40 0.54,0.40 0.71,0.38 0.85,0.48 0.54,0.48 0.72,0.50 0.87,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.24
0.44 0.26,0.45 0.32,0.40 0.30,0.35 0.23,0.34 0.12,0.50 0.31,0.56 0.24,0.56 0.14,0.41 0.54,0.40 0.71,0.38 0.85,0.48 0.54,0.48 0.72,0.50 0.88,0.43 0.24,0.45 0.24,0.43 0.24,0.47 0.25
0.44 0.26,0.45 0.32,0.40 0.30,0.35 0.23,0.34 0.12,0.50 0.32,0.56 0.24,0.56 0.14,0.40 0.54,0.40 0.71,0.38 0.85,0.48 0.54,0.48 0.72,0.50 0.88,0.43 0.24,0.45 0.24,0.43 0.24,0.47 0.25
0.44 0.26,0.45 0.32,0.40 0.31,0.34 0.23,0.34 0.13,0.50 0.32,0.56 0.24,0.56 0.14,0.41 0.55,0.40 0.71,0.38 0.85,0.48 0.54,0.48 0.71,0.50 0.88,0.43 0.24,0.45 0.24,0.43 0.24,0.47 0.25
0.44 0.26,0.44 0.32,0.39 0.32,0.32 0.27,0.33 0.18,0.50 0.33,0.57 0.29,0.56 0.19,0.41 0.55,0.40 0.71,0.38 0.85,0.48 0.55,0.48 0.71,0.50 0.88,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.25
0.44 0.26,0.44 0.33,0.39 0.32,0.31 0.31,0.33 0.22,0.50 0.33,0.57 0.32,0.56 0.23,0.41 0.54,0.40 0.71,0.38 0.85,0.48 0.55,0.48 0.72,0.50 0.88,0.43 0.24,0.45 0.24,0.42 0.25,0.47 0.24
0.44 0.26,0.44 0.33,0.39 0.32,0.32 0.33,0.33 0.25,0.50 0.33,0.57 0.34,0.56 0.26,0.40 0.54,0.39 0.71,0.38 0.85,0.48 0.55,0.48 0.72,0.50 0.88,0.43 0.24,0.45 0.24,0.42 0.25,0.47 0.24
0.44 0.26,0.45 0.33,0.40 0.33,0.32 0.36,0.33 0.28,0.50 0.33,0.57 0.37,0.57 0.28,0.41 0.55,0.40 0.71,0.38 0.85,0.48 0.55,0.48 0.72,0.50 0.88,0.43 0.24,0.45 0.24,0.42 0.25,0.47 0.24
0.44 0.26,0.45 0.33,0.40 0.33,0.33 0.37,0.32 0.28,0.50 0.33,0.57 0.37,0.57 0.28,0.41 0.55,0.39 0.71,0.38 0.85,0.48 0.55,0.48 0.72,0.50 0.88,0.43 0.24,0.45 0.24,0.42 0.25,0.47 0.25
0.44 0.26,0.45 0.33,0.40 0.33,0.33 0.37,0.32 0.27,0.50 0.34,0.57 0.37,0.57 0.28,0.41 0.55,0.40 0.71,0.38 0.85,0.48 0.55,0.48 0.72,0.50 0.88,0.43 0.24,0.45 0.24,0.42 0.25,0.47 0.25
0.44 0.26,0.45 0.33,0.40 0.33,0.32 0.36,0.32 0.27,0.50 0.34,0.57 0.38,0.57 0.28,0.40 0.55,0.39 0.71,0.38 0.85,0.48 0.55,0.48 0.72,0.50 0.87,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.24
0.44 0.26,0.45 0.33,0.40 0.33,0.32 0.36,0.32 0.27,0.50 0.34,0.57 0.37,0.57 0.28,0.41 0.55,0.39 0.71,0.38 0.85,0.48 0.55,0.48 0.72,0.50 0.87,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.25
0.44 0.26,0.45 0.33,0.40 0.33,0.33 0.36,0.32 0.27,0.50 0.34,0.57 0.37,0.57 0.28,0.41 0.54,0.39 0.71,0.38 0.85,0.48 0.55,0.48 0.72,0.50 0.88,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.25
0.44 0.26,0.45 0.33,0.40 0.33,0.32 0.35,0.32 0.27,0.50 0.33,0.57 0.36,0.57 0.27,0.41 0.55,0.40 0.71,0.38 0.85,0.48 0.55,0.48 0.72,0.50 0.88,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.25
0.44 0.26,0.45 0.33,0.39 0.32,0.31 0.32,0.33 0.23,0.50 0.33,0.57 0.34,0.57 0.24,0.40 0.55,0.39 0.71,0.38 0.85,0.48 0.55,0.49 0.72,0.50 0.88,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.25
0.44 0.26,0.45 0.33,0.39 0.32,0.31 0.28,0.33 0.19,0.50 0.33,0.58 0.30,0.57 0.20,0.41 0.55,0.39 0.71,0.38 0.85,0.48 0.55,0.49 0.72,0.50 0.87,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.25
0.44 0.26,0.45 0.32,0.40 0.32,0.32 0.26,0.34 0.15,0.50 0.32,0.57 0.27,0.57 0.17,0.40 0.54,0.40 0.71,0.38 0.85,0.48 0.55,0.48 0.72,0.50 0.87,0.43 0.24,0.45 0.24,0.43 0.24,0.47 0.25
0.44 0.26,0.45 0.32,0.40 0.31,0.33 0.24,0.34 0.14,0.50 0.32,0.57 0.26,0.57 0.15,0.40 0.55,0.40 0.71,0.38 0.85,0.48 0.55,0.48 0.72,0.50 0.87,0.43 0.24,0.45 0.24,0.43 0.24,0.47 0.25
0.44 0.26,0.45 0.32,0.40 0.31,0.34 0.23,0.34 0.14,0.50 0.32,0.56 0.24,0.56 0.15,0.40 0.55,0.40 0.71,0.38 0.85,0.48 0.54,0.49 0.72,0.50 0.87,0.43 0.24,0.45 0.24,0.43 0.24,0.47 0.25
0.44 0.26,0.45 0.32,0.40 0.31,0.34 0.23,0.34 0.14,0.50 0.32,0.56 0.24,0.56 0.15,0.40 0.55,0.40 0.71,0.38 0.85,0.48 0.55,0.49 0.72,0.50 0.87,0.43 0.24,0.45 0.24,0.43 0.24,0.47 0.25
0.44 0.26,0.45 0.32,0.40 0.31,0.34 0.23,0.34 0.14,0.50 0.32,0.56 0.25,0.57 0.15,0.41 0.54,0.40 0.71,0.38 0.85,0.48 0.54,0.48 0.72,0.50 0.88,0.43 0.24,0.45 0.24,0.43 0.24,0.47 0.25
0.44 0.26,0.45 0.32,0.40 0.31,0.34 0.24,0.34 0.14,0.50 0.32,0.56 0.26,0.57 0.15,0.40 0.54,0.40 0.71,0.38 0.85,0.48 0.54,0.49 0.72,0.50 0.88,0.43 0.24,0.45 0.24,0.43 0.24,0.47 0.25
0.44 0.26,0.45 0.32,0.40 0.32,0.32 0.25,0.34 0.15,0.50 0.32,0.57 0.27,0.57 0.17,0.41 0.54,0.40 0.71,0.39 0.84,0.48 0.55,0.48 0.72,0.50 0.87,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.25
0.44 0.26,0.45 0.32,0.40 0.32,0.31 0.27,0.34 0.18,0.50 0.33,0.57 0.29,0.57 0.20,0.41 0.54,0.39 0.71,0.38 0.85,0.48 0.55,0.49 0.72,0.50 0.87,0.43 0.24,0.45 0.24,0.43 0.24,0.47 0.25
0.44 0.26,0.44 0.33,0.39 0.32,0.31 0.32,0.33 0.23,0.50 0.34,0.57 0.33,0.57 0.23,0.40 0.54,0.40 0.71,0.38 0.85,0.48 0.55,0.49 0.72,0.50 0.88,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.25
0.44 0.26,0.45 0.33,0.39 0.33,0.32 0.34,0.33 0.26,0.50 0.34,0.57 0.35,0.57 0.26,0.41 0.55,0.39 0.71,0.38 0.85,0.48 0.55,0.49 0.72,0.50 0.88,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.25
0.44 0.26,0.45 0.33,0.40 0.33,0.33 0.36,0.32 0.28,0.50 0.34,0.57 0.37,0.57 0.28,0.40 0.55,0.40 0.71,0.38 0.84,0.48 0.55,0.49 0.72,0.50 0.88,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.25
0.44 0.26,0.45 0.33,0.40 0.33,0.33 0.38,0.32 0.29,0.50 0.34,0.57 0.38,0.57 0.28,0.40 0.55,0.40 0.71,0.38 0.85,0.48 0.55,0.49 0.72,0.50 0.88,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.24
0.44 0.26,0.45 0.33,0.40 0.33,0.33 0.38,0.32 0.28,0.50 0.34,0.57 0.38,0.57 0.29,0.40 0.54,0.40 0.71,0.38 0.85,0.48 0.55,0.48 0.72,0.50 0.87,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.25
0.44 0.26,0.45 0.33,0.40 0.33,0.32 0.37,0.32 0.28,0.50 0.34,0.57 0.38,0.57 0.28,0.41 0.54,0.40 0.71,0.38 0.85,0.48 0.55,0.48 0.72,0.50 0.87,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.25
0.44 0.26,0.45 0.33,0.40 0.33,0.32 0.37,0.32 0.28,0.50 0.34,0.57 0.38,0.57 0.28,0.40 0.54,0.40 0.71,0.38 0.85,0.48 0.55,0.49 0.72,0.50 0.87,0.43 0.24,0.45 0.24,0.42 0.24,0.47 0.25
