Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,Background
0.47 0.34,0.46 0.36,0.40 0.35,0.38 0.46,0.36 0.57,0.51 0.37,0.53 0.47,0.54 0.58,0.40 0.57,0.39 0.73,0.38 0.89,0.48 0.58,0.46 0.74,0.45 0.90,0.46 0.32,0.48 0.33,0.44 0.30,0.50 0.32
0.44 0.34,0.43 0.36,0.37 0.35,0.34 0.47,0.35 0.58,0.48 0.36,0.51 0.47,0.51 0.56,0.38 0.58,0.38 0.73,0.38 0.89,0.46 0.58,0.46 0.73,0.46 0.89,0.43 0.33,0.44 0.33,0.41 0.31,0.46 0.32
0.42 0.34,0.42 0.36,0.36 0.35,0.33 0.47,0.34 0.58,0.47 0.36,0.50 0.46,0.50 0.55,0.38 0.57,0.38 0.73,0.38 0.89,0.45 0.57,0.46 0.73,0.48 0.89,0.41 0.32,0.43 0.32,0.39 0.31,0.45 0.31
0.43 0.30,0.43 0.36,0.37 0.36,0.35 0.47,0.35 0.58,0.48 0.36,0.51 0.46,0.52 0.56,0.39 0.57,0.38 0.72,0.38 0.88,0.46 0.57,0.47 0.73,0.48 0.89,0.42 0.29,0.44 0.29,0.40 0.28,0.46 0.29
0.46 0.28,0.46 0.35,0.40 0.35,0.38 0.46,0.38 0.56,0.51 0.36,0.54 0.48,0.53 0.57,0.41 0.57,0.40 0.72,0.38 0.89,0.49 0.58,0.48 0.74,0.48 0.89,0.44 0.26,0.47 0.27,0.43 0.27,0.49 0.27
0.46 0.27,0.46 0.35,0.41 0.35,0.39 0.46,0.39 0.56,0.52 0.36,0.54 0.47,0.54 0.58,0.42 0.57,0.39 0.72,0.38 0.87,0.49 0.58,0.48 0.73,0.48 0.89,0.45 0.26,0.47 0.26,0.44 0.26,0.49 0.27
0.44 0.27,0.44 0.36,0.39 0.35,0.37 0.46,0.37 0.55,0.50 0.36,0.52 0.47,0.52 0.58,0.40 0.57,0.39 0.71,0.38 0.88,0.48 0.58,0.47 0.73,0.48 0.89,0.44 0.26,0.46 0.26,0.42 0.26,0.47 0.27
0.43 0.27,0.43 0.35,0.37 0.34,0.34 0.45,0.34 0.55,0.48 0.36,0.50 0.47,0.51 0.57,0.38 0.57,0.38 0.72,0.37 0.87,0.46 0.57,0.46 0.72,0.48 0.89,0.42 0.25,0.44 0.26,0.41 0.26,0.46 0.27
0.44 0.27,0.44 0.35,0.38 0.34,0.35 0.45,0.33 0.54,0.49 0.36,0.51 0.46,0.51 0.56,0.39 0.57,0.38 0.72,0.37 0.87,0.47 0.57,0.47 0.73,0.48 0.89,0.43 0.26,0.45 0.26,0.42 0.26,0.46 0.27
0.44 0.27,0.44 0.35,0.39 0.35,0.37 0.45,0.35 0.55,0.50 0.35,0.52 0.46,0.52 0.57,0.40 0.57,0.38 0.72,0.37 0.87,0.48 0.57,0.47 0.73,0.48 0.89,0.44 0.26,0.45 0.26,0.42 0.26,0.47 0.27
0.44 0.27,0.44 0.35,0.38 0.34,0.36 0.45,0.35 0.55,0.50 0.35,0.51 0.46,0.52 0.57,0.39 0.57,0.38 0.72,0.37 0.87,0.47 0.57,0.47 0.73,0.48 0.89,0.43 0.26,0.45 0.25,0.41 0.26,0.46 0.26
0.44 0.27,0.44 0.35,0.38 0.34,0.36 0.46,0.34 0.55,0.50 0.35,0.51 0.46,0.52 0.57,0.39 0.57,0.38 0.72,0.37 0.87,0.47 0.57,0.46 0.73,0.48 0.89,0.43 0.26,0.45 0.26,0.42 0.26,0.46 0.26
0.44 0.27,0.44 0.35,0.38 0.35,0.35 0.45,0.34 0.53,0.50 0.35,0.52 0.46,0.53 0.55,0.40 0.57,0.39 0.72,0.37 0.87,0.47 0.57,0.47 0.73,0.48 0.88,0.43 0.26,0.45 0.26,0.42 0.26,0.46 0.26
0.44 0.27,0.44 0.35,0.38 0.35,0.32 0.40,0.30 0.36,0.50 0.36,0.56 0.42,0.54 0.37,0.40 0.57,0.39 0.72,0.37 0.87,0.47 0.57,0.47 0.73,0.48 0.89,0.43 0.26,0.45 0.26,0.42 0.27,0.47 0.27
0.44 0.27,0.44 0.35,0.38 0.35,0.31 0.35,0.31 0.27,0.49 0.35,0.56 0.37,0.56 0.28,0.40 0.56,0.39 0.72,0.37 0.87,0.47 0.57,0.47 0.73,0.48 0.89,0.43 0.26,0.45 0.26,0.42 0.27,0.47 0.27
0.44 0.27,0.44 0.35,0.38 0.35,0.31 0.35,0.31 0.26,0.49 0.35,0.56 0.36,0.56 0.27,0.40 0.56,0.39 0.72,0.37 0.88,0.47 0.57,0.47 0.73,0.48 0.88,0.43 0.26,0.45 0.26,0.41 0.26,0.47 0.27
0.44 0.27,0.44 0.35,0.38 0.35,0.31 0.33,0.31 0.24,0.49 0.35,0.56 0.35,0.56 0.26,0.39 0.56,0.39 0.72,0.37 0.87,0.47 0.57,0.47 0.73,0.48 0.88,0.43 0.26,0.45 0.26,0.41 0.27,0.46 0.27
0.44 0.27,0.44 0.35,0.38 0.34,0.31 0.33,0.31 0.24,0.49 0.35,0.56 0.35,0.56 0.26,0.40 0.56,0.39 0.72,0.37 0.87,0.47 0.57,0.47 0.73,0.48 0.88,0.43 0.26,0.45 0.26,0.41 0.26,0.47 0.27
0.44 0.27,0.44 0.35,0.38 0.34,0.31 0.33,0.31 0.24,0.49 0.35,0.56 0.35,0.56 0.26,0.39 0.56,0.39 0.72,0.37 0.87,0.47 0.57,0.46 0.72,0.48 0.88,0.43 0.26,0.45 0.26,0.41 0.26,0.47 0.27
0.44 0.27,0.44 0.35,0.38 0.34,0.31 0.34,0.31 0.24,0.49 0.35,0.56 0.35,0.56 0.26,0.39 0.56,0.38 0.72,0.37 0.87,0.47 0.57,0.47 0.73,0.48 0.88,0.43 0.26,0.45 0.26,0.41 0.26,0.47 0.27
0.44 0.27,0.44 0.35,0.38 0.34,0.31 0.33,0.31 0.24,0.49 0.35,0.56 0.35,0.56 0.26,0.39 0.56,0.38 0.72,0.37 0.87,0.47 0.57,0.47 0.73,0.48 0.88,0.43 0.26,0.45 0.26,0.41 0.26,0.47 0.27
0.44 0.28,0.44 0.35,0.39 0.34,0.31 0.29,0.31 0.20,0.49 0.35,0.56 0.31,0.56 0.21,0.41 0.55,0.39 0.72,0.37 0.88,0.44 0.56,0.46 0.73,0.48 0.88,0.43 0.27,0.45 0.27,0.42 0.27,0.47 0.27
0.44 0.28,0.44 0.34,0.40 0.34,0.33 0.26,0.32 0.16,0.49 0.34,0.55 0.27,0.56 0.17,0.42 0.56,0.39 0.72,0.37 0.88,0.41 0.56,0.47 0.73,0.48 0.88,0.43 0.27,0.45 0.27,0.42 0.27,0.47 0.27
0.44 0.28,0.44 0.34,0.39 0.33,0.35 0.27,0.33 0.16,0.50 0.33,0.54 0.25,0.56 0.15,0.40 0.55,0.38 0.72,0.37 0.88,0.47 0.56,0.47 0.73,0.48 0.88,0.43 0.27,0.45 0.27,0.42 0.27,0.47 0.27
0.44 0.28,0.44 0.34,0.39 0.33,0.35 0.26,0.33 0.15,0.50 0.33,0.54 0.26,0.56 0.16,0.40 0.55,0.39 0.72,0.37 0.88,0.47 0.55,0.47 0.73,0.48 0.88,0.43 0.27,0.45 0.27,0.42 0.27,0.47 0.27
0.44 0.28,0.44 0.34,0.39 0.33,0.35 0.26,0.33 0.15,0.50 0.33,0.55 0.26,0.56 0.16,0.40 0.55,0.38 0.72,0.37 0.88,0.47 0.55,0.47 0.73,0.48 0.88,0.43 0.27,0.45 0.27,0.42 0.27,0.47 0.27
0.44 0.28,0.44 0.34,0.39 0.33,0.33 0.26,0.33 0.15,0.50 0.34,0.56 0.27,0.56 0.17,0.40 0.55,0.39 0.72,0.37 0.88,0.47 0.56,0.47 0.73,0.48 0.88,0.44 0.27,0.45 0.27,0.42 0.27,0.47 0.27
0.44 0.28,0.44 0.34,0.39 0.34,0.31 0.30,0.32 0.21,0.49 0.35,0.56 0.32,0.56 0.23,0.40 0.56,0.39 0.72,0.37 0.88,0.47 0.58,0.46 0.73,0.48 0.88,0.43 0.27,0.45 0.27,0.42 0.27,0.47 0.27
0.44 0.28,0.44 0.35,0.39 0.34,0.31 0.35,0.32 0.27,0.49 0.35,0.56 0.38,0.56 0.28,0.40 0.57,0.38 0.73,0.37 0.88,0.47 0.58,0.47 0.73,0.48 0.88,0.43 0.27,0.45 0.27,0.42 0.27,0.47 0.28
0.44 0.28,0.44 0.35,0.38 0.35,0.31 0.39,0.31 0.29,0.49 0.35,0.56 0.41,0.56 0.32,0.39 0.57,0.38 0.72,0.37 0.88,0.47 0.58,0.46 0.73,0.48 0.88,0.43 0.27,0.45 0.27,0.42 0.27,0.47 0.27
0.44 0.28,0.44 0.35,0.39 0.35,0.32 0.41,0.31 0.31,0.49 0.35,0.56 0.42,0.56 0.33,0.40 0.57,0.38 0.72,0.37 0.88,0.47 0.58,0.47 0.73,0.48 0.89,0.43 0.27,0.45 0.27,0.42 0.27,0.47 0.27
0.44 0.28,0.44 0.35,0.38 0.35,0.33 0.42,0.31 0.32,0.49 0.35,0.55 0.44,0.56 0.35,0.40 0.57,0.39 0.72,0.37 0.88,0.47 0.58,0.47 0.72,0.48 0.88,0.43 0.27,0.45 0.27,0.42 0.27,0.47 0.27
